Trial,Column,verdict,overall,correctness,completeness,category,ground_truth,predicted,reason
NCT00309985_Sweeney_CHAARTED_NEJM'15,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,29.6% (grade 3–5 combined),115 (29.5%),"GT only has the percentage, while Pred has both count and percentage. The percentage values are close (29.6% vs 29.5%). However, the GT does not explicitly provide the count. Since the definition requires both count and percentage, and GT only provides the percentage, we will consider the predicted "
NCT00309985_Sweeney_CHAARTED_NEJM'15,Trial Name,Wrong,0.0,0.0,0.0,exact_match,CHAARTED (E3805) – Chemohormonal therapy in metastatic hormone-sensitive prostate cancer,E3805 study,Not an exact match.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Author,Wrong,0.0,0.0,0.0,exact_match,Sweeney CJ et al.,"Christopher J. Sweeney, M.B., B.S., Yu-Hui Chen, M.S., M.P.H., et al.",Not an exact match.
NCT00309985_Sweeney_CHAARTED_NEJM'15,ORR - N (%) | Control | CR,Wrong,0.0,0.0,0.0,numeric_tolerance,PSA < 0.2 ng/mL at 12 mo: 16.8%,,"The GT provides a percentage (16.8%), but no count. The column definition requires both count and percentage if reported. The Pred is empty. Since the GT has only a percentage, it does not conform to the column definition. Since the Pred is empty, it is also not in the required format."
NCT00309985_Sweeney_CHAARTED_NEJM'15,ORR - N (%) | Treatment | CR,Wrong,0.0,0.0,0.0,numeric_tolerance,PSA < 0.2 ng/mL at 12 mo: 27.7%,,"GT has a percentage, but no count. Pred is 'Not reported'. Since the definition requires count and percentage if reported, and GT only has percentage, it's considered incomplete. Since Pred is 'Not reported' and GT has a value, it's incorrect and incomplete."
NCT00309985_Sweeney_CHAARTED_NEJM'15,PS - N (%) | 0 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,272 (69.2%),,"The GT provides both count and percentage. The Pred is empty. Since the column definition requires both count and percentage, and the Pred is missing, this is incorrect and incomplete."
NCT00309985_Sweeney_CHAARTED_NEJM'15,PS - N (%) | 1-2 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,121 (30.8%),,"The GT provides both count and percentage. The Pred is empty. Since the column definition requires both count and percentage, and the Pred is missing, this is incorrect and incomplete."
NCT00309985_Sweeney_CHAARTED_NEJM'15,PS - N (%) | 1-2 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,120 (30.2%),,"The GT provides both count and percentage. The Pred is empty. Since the column definition requires both count and percentage, and the Pred is missing, this is incorrect and incomplete."
NCT00309985_Sweeney_CHAARTED_NEJM'15,PS - N (%) | 0 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,277 (69.8%),,"The GT provides both count and percentage. The Pred is empty. Since the column definition requires both count and percentage, and the Pred is missing, this is incorrect and incomplete."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Previous local therapy - N (%) | Prostatectomy | Control,Partial,0.5,0.5,0.5,numeric_tolerance,73 (18.6%),73,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Previous local therapy - N (%) | Radiotherapy | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,27 (6.8%),27,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Previous local therapy - N (%) | Prostatectomy | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,81 (20.4%),81,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Previous local therapy - N (%) | Radiotherapy | Control,Partial,0.5,0.5,0.5,numeric_tolerance,33 (8.4%),33,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | Unknown | Control,Partial,0.5,0.5,0.5,numeric_tolerance,20 (5.1%),20,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | Other | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,4 (1.0%),4,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | Unknown | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,10 (2.5%),10,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | White | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,344 (86.6%),344,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | Other | Control,Partial,0.5,0.5,0.5,numeric_tolerance,6 (1.5%),6,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | White | Control,Partial,0.5,0.5,0.5,numeric_tolerance,330 (84.0%),330,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | Black or African American | Control,Partial,0.5,0.5,0.5,numeric_tolerance,37 (9.4%),37,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Race - N (%) | Black or African American | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,39 (9.8%),39,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00309985_Sweeney_CHAARTED_NEJM'15,TTPSA (mo) | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,11.7,"GT is empty, but Pred has a value. This indicates an error in extraction, as one is reported while the other is not."
NCT00309985_Sweeney_CHAARTED_NEJM'15,TTPSA (mo) | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,20.2,"GT is empty, but Pred has a value. This indicates an error in extraction, as one is reported while the other is not."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Type of Therapy,Partial,0.5,0.5,0.5,structured_text,Chemohormonal therapy (ADT + chemotherapy),"ADT plus docetaxel (at a dose of 75 mg per square meter of body-surface area every 3 weeks for six cycles), ADT alone","GT describes the therapy type as chemohormonal, which is ADT + chemotherapy. The prediction includes ADT + docetaxel (a specific chemotherapy) and ADT alone. The prediction is partially correct, but also includes additional information not present in the GT."
NCT00309985_Sweeney_CHAARTED_NEJM'15,COE_RCT_IND_OVERALL_RJ,Wrong,0.0,0.0,0.0,structured_text,Yes,,Prediction is empty while GT is not.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Arm(s),Partial,0.75,0.5,1.0,structured_text,ADT + docetaxel,"ADT plus docetaxel, ADT alone","The GT only specifies one treatment arm. The prediction includes the correct arm, but also includes another arm."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Trial,Wrong,0.0,0.0,0.0,structured_text,CHAARTED,E3805 study,The prediction provides a different name for the trial than the GT.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Class,Wrong,0.0,0.0,0.0,structured_text,Chemotherapy (taxane),,The prediction is empty while the ground truth is not.
NCT00309985_Sweeney_CHAARTED_NEJM'15,Secondary Endpoint(s),Partial,0.5,0.5,0.5,structured_text,Time to castration-resistant prostate cancer; time to clinical progression; PSA response; safety,"The median time to biochemical, symptomatic, or radiographic progression was 20.2 months in the combination group, as compared with 11.7 months in the ADT-alone group (hazard ratio, 0.61; 95% CI, 0.51","The prediction provides results related to time to progression and PSA response, which are relevant to the ground truth endpoints. However, it also includes statistical data and doesn't explicitly mention all endpoints (e.g., safety, time to castration-resistant prostate cancer). Some information is"
NCT00309985_Sweeney_CHAARTED_NEJM'15,Class of Agent in Treatment Arm 1,Partial,0.5,0.5,0.5,structured_text,Cytotoxic chemotherapy (taxane – docetaxel),Chemotherapy and Hormonal Therapy,"The prediction correctly identifies 'Chemotherapy' as a class of agent. It also mentions 'Hormonal Therapy' which is related to ADT, a component of the treatment arm. However, it misses the specific type of chemotherapy (taxane) and the specific drug (docetaxel)."
NCT00309985_Sweeney_CHAARTED_NEJM'15,Treatment Arm 1 Regimen,Wrong,0.0,0.0,0.0,structured_text,Docetaxel 75 mg/m² IV every 3 weeks × 6 cycles + ADT,,The prediction is empty while the ground truth is not.
NCT02799602_Hussain_ARASENS_JCO'23,Docetaxel administration - N (%) | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,All patients received docetaxel 654(100%),651,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,Docetaxel administration - N (%) | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,All patients received docetaxel 651(100%),651,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≤ 7 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,118(18.0%),,"The column definition requires both count and percentage. The GT has both, but the Pred is empty. This indicates a complete failure to extract the required information."
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≥ 8 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,505(77.6%),,"The column definition requires both count and percentage. The GT has both, but the Pred is empty. This indicates a complete failure to extract the required information."
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≥ 8 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,516(78.9%),,"The column definition requires both count and percentage. The GT has both, but the Pred is empty. This indicates a complete failure to extract the required information."
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≤ 7 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,122(18.7%),,"The column definition requires both count and percentage. The GT has both, but the Pred is empty. This indicates a complete failure to extract the required information."
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Partial,0.5,0.5,0.5,numeric_tolerance,439(67.5%),439,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,458(70.3%),458,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,NE,"GT is empty, Pred is ""NE"". Since one is empty, it's incorrect and incomplete."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Bone | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,517,"GT is ""Not reported"" while Pred has a number. This is a mismatch. Since the definition requires both count and percentage, and GT is ""Not reported"", the prediction is incorrect and incomplete."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,19.1,"GT is empty, but Pred has a value. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,25.8,"GT is empty, but Pred has a value. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,16.4,"GT is empty, but Pred has a value. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Original/Follow Up,Wrong,0.0,0.0,0.0,exact_match,Follow Up,original report,The values are different.
NCT02799602_Hussain_ARASENS_JCO'23,Quality of Life reported,Wrong,0.0,0.0,0.0,exact_match,Yes (pain + symptom/physical-function instruments listed as secondary endpoints),time to worsening of disease-related physical symptoms as measured by the Functional Assessment of Cancer Therapy–Prostate (National Comprehensive Cancer Network) symptom index 17-item questionnaire,"The GT indicates that quality of life was reported, while the prediction provides a specific measure. While related, the prediction doesn't directly answer the question of whether quality of life was reported with a simple ""Yes"" or ""No""."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Nodal | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,23,"GT is empty, but Pred has a value. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Nodal | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,23,"GT is empty, but Pred has a value. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Bone | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,527,"GT is empty, but Pred has a value. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Low volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,Approximately 85-90%,"GT is empty, and Pred is not empty. This indicates a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | High volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,Approximately 60-65%,"GT is empty, and Pred is not empty. This indicates a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,Approximately 75-80%,"GT is empty, and Pred is not empty. This indicates a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,Approximately 45-50%,"GT is empty, and Pred is not empty. This indicates a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,Approximately 45-50%,"GT is ""Not reported"" while Pred has a value. This is a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,Approximately 60-65%,"GT is ""Not reported"" while Pred has a value. This is a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 0 | Control,Partial,0.5,0.5,0.5,numeric_tolerance,462(70.6%),462,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 1-2 | Control,Partial,0.5,0.5,0.5,numeric_tolerance,190(29.1%),190,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 1-2 | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,185(28.4%),185,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 0 | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,466(71.6%),466,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Asia | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,36,"GT is empty, but Pred has a value. Since the column definition requires both count and percentage, and GT is empty, the prediction is incorrect and incomplete."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,203,"GT is empty, but Pred has a value. Since the column definition requires both count and percentage, and GT is empty, the prediction is incorrect and incomplete."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Asia | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,46,"GT is empty, but Pred has a value. The column requires both count and percentage if reported. Since GT is empty, it should be ""Not reported"". Since Pred only has the count, it is incorrect and incomplete."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,268,"GT is empty, but Pred has a value. The column requires both count and percentage if reported. Since GT is empty, it should be ""Not reported"". Since Pred only has the count, it is incorrect and incomplete."
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Class,Wrong,0.0,0.0,0.0,structured_text,Androgen receptor pathway inhibitor (AR antagonist),Triplet therapy,"The prediction is incorrect. ""Triplet therapy"" is a general description of the treatment approach, not the class of agent."
NCT02799602_Hussain_ARASENS_JCO'23,Class of Agent in Treatment Arm 1,Partial,0.75,1.0,0.5,structured_text,Androgen receptor pathway inhibitor / androgen receptor antagonist (darolutamide),Androgen receptor pathway inhibitor,The prediction captures the main class of agent but misses the specific type and drug name.
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Arm 1 Regimen,Partial,0.75,1.0,0.5,structured_text,Darolutamide 600 mg orally twice daily + ADT + docetaxel,Darolutamide + ADT + docetaxel,The prediction captures the main components of the regimen but misses the dosage and schedule of darolutamide.
NCT02799602_Hussain_ARASENS_JCO'23,Quality of Life Scale,Partial,0.5,0.5,0.5,structured_text,Brief Pain Inventory Short-Form; FACT–Prostate (NCCN symptom index 17-item),Functional Assessment of Cancer Therapy–Prostate (National Comprehensive Cancer Network) symptom index 17-item questionnaire,"The prediction includes ""Functional Assessment of Cancer Therapy--Prostate (National Comprehensive Cancer Network) symptom index 17-item questionnaire"" which is similar to ""FACT--Prostate (NCCN symptom index 17-item)"" in the GT, but not exactly the same. The ""Brief Pain Inventory Short-Form"" is miss"
NCT02799602_Hussain_ARASENS_JCO'23,Type of Therapy,Partial,0.5,0.5,0.5,structured_text,Triplet therapy: hormonal (AR inhibitor) + ADT + chemotherapy (docetaxel),"Darolutamide + androgen-deprivation therapy (ADT) + docetaxel, Placebo + androgen-deprivation therapy (ADT) + docetaxel","The GT describes the *type* of therapy in general terms. The prediction provides specific drug names (Darolutamide, docetaxel) and ADT. While Darolutamide is an AR inhibitor, the prediction includes a placebo arm as well, which is not mentioned in the GT. The prediction is more specific than the GT,"
